,lat,lon,transposition_factor,tilt,azimuth,POA_GLOBAL_IRRADIANCE
0,-20.75,57.099998474121094,1.0,0,-180,265.24396
0,-20.75,57.150001525878906,1.0,0,-180,265.2453
0,-20.75,57.20000076293945,1.0,0,-180,265.2184
0,-20.75,57.25,1.0,0,-180,261.48724
0,-20.75,57.29999923706055,1.0001208,10,-160,261.68213
0,-20.75,57.349998474121094,1.0001361,10,-160,261.68683
0,-20.75,57.400001525878906,1.0010084,10,-150,262.82593
0,-20.75,57.45000076293945,1.0017561,10,-150,263.7574
0,-20.75,57.5,1.0017554,10,-150,263.86157
0,-20.75,57.54999923706055,1.0028291,10,-140,266.09073
0,-20.75,57.599998474121094,1.0034348,10,-140,268.9691
0,-20.75,57.650001525878906,1.0034623,10,-140,268.97647
0,-20.75,57.70000076293945,1.0034965,10,-140,269.832
0,-20.75,57.75,1.0032628,10,-140,271.9449
0,-20.75,57.79999923706055,1.0032978,10,-140,271.93213
0,-20.75,57.849998474121094,1.0030711,10,-140,272.1895
0,-20.75,57.900001525878906,1.0036231,10,-140,274.2191
0,-20.75,57.95000076293945,1.0036503,10,-140,274.20227
0,-20.75,58.0,1.003783,10,-140,276.04974
0,-20.700000762939453,57.099998474121094,1.0,0,-180,261.8629
0,-20.700000762939453,57.150001525878906,1.0006114,10,160,262.85214
0,-20.700000762939453,57.20000076293945,1.0,0,-180,259.2883
0,-20.700000762939453,57.25,1.0,0,-180,259.31586
0,-20.700000762939453,57.29999923706055,1.0,0,-180,260.1633
0,-20.700000762939453,57.349998474121094,1.0003891,10,-160,260.98657
0,-20.700000762939453,57.400001525878906,1.0004096,10,-160,261.0558
0,-20.700000762939453,57.45000076293945,1.0012472,10,-150,261.68414
0,-20.700000762939453,57.5,1.0015287,10,-150,260.6324
0,-20.700000762939453,57.54999923706055,1.0015545,10,-150,260.6559
0,-20.700000762939453,57.599998474121094,1.0024712,10,-140,262.81116
0,-20.700000762939453,57.650001525878906,1.0025405,10,-150,267.32864
0,-20.700000762939453,57.70000076293945,1.0025524,10,-150,267.4039
0,-20.700000762939453,57.75,1.0031192,10,-140,268.20227
0,-20.700000762939453,57.79999923706055,1.0035179,10,-140,270.3105
0,-20.700000762939453,57.849998474121094,1.0035758,10,-140,270.28494
0,-20.700000762939453,57.900001525878906,1.0039415,10,-140,272.3414
0,-20.700000762939453,57.95000076293945,1.0040648,10,-140,275.2359
0,-20.700000762939453,58.0,1.0040994,10,-140,275.23184
0,-20.649999618530273,57.099998474121094,1.0,0,-180,260.5988
0,-20.649999618530273,57.150001525878906,1.0,0,-180,254.62299
0,-20.649999618530273,57.20000076293945,1.0,0,-180,254.6008
0,-20.649999618530273,57.25,1.0,0,-180,252.61089
0,-20.649999618530273,57.29999923706055,1.0015035,10,160,257.4281
0,-20.649999618530273,57.349998474121094,1.0014589,10,160,257.42273
0,-20.649999618530273,57.400001525878906,1.0004817,10,-170,256.8293
0,-20.649999618530273,57.45000076293945,1.0011039,10,-160,257.2359
0,-20.649999618530273,57.5,1.0010952,10,-160,257.38507
0,-20.649999618530273,57.54999923706055,1.0019137,10,-150,258.60483
0,-20.649999618530273,57.599998474121094,1.0018759,10,-160,263.45767
0,-20.649999618530273,57.650001525878906,1.0018809,10,-160,263.4637
0,-20.649999618530273,57.70000076293945,1.0028485,10,-150,266.8871
0,-20.649999618530273,57.75,1.0033386,10,-140,268.42273
0,-20.649999618530273,57.79999923706055,1.0037826,10,-140,267.32727
0,-20.649999618530273,57.849998474121094,1.0044402,10,-140,270.90793
0,-20.649999618530273,57.900001525878906,1.0044256,10,-140,273.9355
0,-20.649999618530273,57.95000076293945,1.0044584,10,-140,273.89044
0,-20.649999618530273,58.0,1.0036781,10,-150,276.3676
0,-20.600000381469727,57.099998474121094,1.0,0,-180,259.58133
