,lat,lon,transposition_factor,tilt,azimuth,POA_GLOBAL_IRRADIANCE
0,-20.75,57.099998474121094,1.0,0,-180,281.39
0,-20.75,57.150001525878906,1.0,0,-180,281.3581
0,-20.75,57.20000076293945,1.001484,10,-110,275.3692
0,-20.75,57.25,1.0,0,-180,275.4379
0,-20.75,57.29999923706055,1.0,0,-180,273.4233
0,-20.75,57.349998474121094,1.0,0,-180,273.39487
0,-20.75,57.400001525878906,1.0,0,-180,272.4018
0,-20.75,57.45000076293945,1.0,0,-180,271.51215
0,-20.75,57.5,1.0,0,-180,271.50104
0,-20.75,57.54999923706055,1.0,0,-180,272.60028
0,-20.75,57.599998474121094,1.0,0,-180,275.59473
0,-20.75,57.650001525878906,1.0,0,-180,275.60165
0,-20.75,57.70000076293945,1.0,0,-180,275.98196
0,-20.75,57.75,1.0,0,-180,277.97086
0,-20.75,57.79999923706055,1.0,0,-180,278.00903
0,-20.75,57.849998474121094,1.0,0,-180,279.7217
0,-20.75,57.900001525878906,1.0,0,-180,281.62457
0,-20.75,57.95000076293945,1.0,0,-180,281.61484
0,-20.75,58.0,1.0,0,-180,285.2283
0,-20.700000762939453,57.099998474121094,1.0,0,-180,281.28452
0,-20.700000762939453,57.150001525878906,1.0,0,-180,277.14017
0,-20.700000762939453,57.20000076293945,1.0,0,-180,275.15753
0,-20.700000762939453,57.25,1.0,0,-180,275.13602
0,-20.700000762939453,57.29999923706055,1.0,0,-180,271.7911
0,-20.700000762939453,57.349998474121094,1.0,0,-180,268.51007
0,-20.700000762939453,57.400001525878906,1.0,0,-180,268.45593
0,-20.700000762939453,57.45000076293945,1.0,0,-180,269.01874
0,-20.700000762939453,57.5,1.0,0,-180,270.59888
0,-20.700000762939453,57.54999923706055,1.0,0,-180,270.58917
0,-20.700000762939453,57.599998474121094,1.0,0,-180,272.00555
0,-20.700000762939453,57.650001525878906,1.0,0,-180,273.31784
0,-20.700000762939453,57.70000076293945,1.0,0,-180,273.39346
0,-20.700000762939453,57.75,1.0,0,-180,277.27896
0,-20.700000762939453,57.79999923706055,1.0,0,-180,279.08673
0,-20.700000762939453,57.849998474121094,1.0,0,-180,279.09717
0,-20.700000762939453,57.900001525878906,1.0,0,-180,280.56696
0,-20.700000762939453,57.95000076293945,1.0,0,-180,281.62387
0,-20.700000762939453,58.0,1.0,0,-180,281.65372
0,-20.649999618530273,57.099998474121094,1.0,0,-180,276.68912
0,-20.649999618530273,57.150001525878906,1.0,0,-180,275.85428
0,-20.649999618530273,57.20000076293945,1.0,0,-180,275.78625
0,-20.649999618530273,57.25,1.0,0,-180,270.68008
0,-20.649999618530273,57.29999923706055,1.0,0,-180,265.4816
0,-20.649999618530273,57.349998474121094,1.0,0,-180,265.4608
0,-20.649999618530273,57.400001525878906,1.0,0,-180,262.97223
0,-20.649999618530273,57.45000076293945,1.0,0,-180,269.12354
0,-20.649999618530273,57.5,1.0,0,-180,269.10757
0,-20.649999618530273,57.54999923706055,1.0,0,-180,268.34906
0,-20.649999618530273,57.599998474121094,1.0,0,-180,270.57114
0,-20.649999618530273,57.650001525878906,1.0,0,-180,270.59543
0,-20.649999618530273,57.70000076293945,1.0,0,-180,274.6454
0,-20.649999618530273,57.75,1.0,0,-180,278.21582
0,-20.649999618530273,57.79999923706055,1.0,0,-180,276.11035
0,-20.649999618530273,57.849998474121094,1.0,0,-180,279.89938
0,-20.649999618530273,57.900001525878906,1.0,0,-180,279.90216
0,-20.649999618530273,57.95000076293945,1.0,0,-180,279.8723
0,-20.649999618530273,58.0,1.0,0,-180,281.9854
0,-20.600000381469727,57.099998474121094,1.0,0,-180,275.80984
0,-20.600000381469727,57.150001525878906,1.0,0,-180,273.36017
0,-20.600000381469727,57.20000076293945,1.0,0,-180,267.39835
0,-20.600000381469727,57.25,1.0,0,-180,267.36502
0,-20.600000381469727,57.29999923706055,1.0,0,-180,263.4386
0,-20.600000381469727,57.349998474121094,1.0,0,-180,260.56836
0,-20.600000381469727,57.400001525878906,1.0,0,-180,260.56628
0,-20.600000381469727,57.45000076293945,1.0,0,-180,257.5739
0,-20.600000381469727,57.5,1.0,0,-180,260.58847
0,-20.600000381469727,57.54999923706055,1.0,0,-180,260.57043
0,-20.600000381469727,57.599998474121094,1.0,0,-180,262.86884
0,-20.600000381469727,57.650001525878906,1.0,0,-180,267.34628
0,-20.600000381469727,57.70000076293945,1.0,0,-180,273.22137
0,-20.600000381469727,57.75,1.0,0,-180,273.29214
0,-20.600000381469727,57.79999923706055,1.0,0,-180,279.08673
0,-20.600000381469727,57.849998474121094,1.0,0,-180,279.12213
0,-20.600000381469727,57.900001525878906,1.0,0,-180,277.8612
0,-20.600000381469727,57.95000076293945,1.0,0,-180,280.41083
0,-20.600000381469727,58.0,1.0,0,-180,280.38376
0,-20.549999237060547,57.099998474121094,1.0,0,-180,273.27066
0,-20.549999237060547,57.150001525878906,1.0,0,-180,269.1839
0,-20.549999237060547,57.20000076293945,1.0,0,-180,269.11102
0,-20.549999237060547,57.25,1.0,0,-180,262.50244
