,lat,lon,transposition_factor,tilt,azimuth,POA_GLOBAL_IRRADIANCE
0,-20.200000762939453,57.25,1.0446221,20,10,284.41504
0,-20.200000762939453,57.29999923706055,1.0445702,20,10,284.2606
0,-20.200000762939453,57.349998474121094,1.0441898,20,10,280.8106
0,-20.200000762939453,57.400001525878906,1.0441426,20,20,269.58093
0,-20.200000762939453,57.45000076293945,1.0439882,20,20,271.01276
0,-20.200000762939453,57.5,1.0423635,20,20,254.56212
0,-20.200000762939453,57.54999923706055,1.040589,20,20,238.82741
0,-20.200000762939453,57.599998474121094,1.0407807,20,20,237.78308
0,-20.200000762939453,57.650001525878906,1.0425763,20,20,245.77704
0,-20.200000762939453,57.70000076293945,1.0432329,20,10,259.683
0,-20.200000762939453,57.75,1.0432539,20,10,259.49698
0,-20.200000762939453,57.79999923706055,1.0438788,20,10,260.6998
0,-20.200000762939453,57.849998474121094,1.044398,20,10,263.26193
0,-20.200000762939453,57.900001525878906,1.0444208,20,10,263.25858
0,-20.200000762939453,57.95000076293945,1.0438173,20,10,265.17865
0,-20.200000762939453,58.0,1.0441417,20,10,268.6971
0,-20.149999618530273,57.099998474121094,1.0465232,20,10,287.52048
0,-20.149999618530273,57.150001525878906,1.0459636,20,10,284.55408
0,-20.149999618530273,57.20000076293945,1.0454468,20,10,282.67294
0,-20.149999618530273,57.25,1.045032,20,10,286.02014
0,-20.149999618530273,57.29999923706055,1.0441036,20,10,283.5292
0,-20.149999618530273,57.349998474121094,1.0433217,20,10,277.546
0,-20.149999618530273,57.400001525878906,1.043348,20,10,278.0
0,-20.149999618530273,57.45000076293945,1.044018,20,20,277.9577
0,-20.149999618530273,57.5,1.0445986,20,20,266.5796
0,-20.149999618530273,57.54999923706055,1.0445373,20,20,266.59973
0,-20.149999618530273,57.599998474121094,1.0427659,20,20,255.24513
0,-20.149999618530273,57.650001525878906,1.0424402,20,10,260.78577
0,-20.149999618530273,57.70000076293945,1.0424204,20,10,260.27536
0,-20.149999618530273,57.75,1.0434895,20,10,265.51376
0,-20.149999618530273,57.79999923706055,1.0439144,20,10,264.07388
0,-20.149999618530273,57.849998474121094,1.043941,20,10,264.06448
0,-20.149999618530273,57.900001525878906,1.0436842,20,10,265.4708
0,-20.149999618530273,57.95000076293945,1.043555,20,10,268.0759
0,-20.149999618530273,58.0,1.043523,20,10,268.13565
0,-20.100000381469727,57.099998474121094,1.0461085,20,10,287.84283
0,-20.100000381469727,57.150001525878906,1.0461112,20,10,287.8415
0,-20.100000381469727,57.20000076293945,1.0463415,20,10,286.85428
0,-20.100000381469727,57.25,1.0457133,20,10,288.56348
0,-20.100000381469727,57.29999923706055,1.0456909,20,10,288.28342
0,-20.100000381469727,57.349998474121094,1.0441068,20,10,283.81262
0,-20.100000381469727,57.400001525878906,1.0436252,20,10,280.19342
0,-20.100000381469727,57.45000076293945,1.0434141,20,10,281.51578
0,-20.100000381469727,57.5,1.0441359,20,20,274.40228
0,-20.100000381469727,57.54999923706055,1.0428858,20,20,261.25723
0,-20.100000381469727,57.599998474121094,1.0431566,20,20,260.25253
0,-20.100000381469727,57.650001525878906,1.0424782,20,10,262.90195
0,-20.100000381469727,57.70000076293945,1.0434932,20,0,272.62994
0,-20.100000381469727,57.75,1.0434923,20,0,272.57153
0,-20.100000381469727,57.79999923706055,1.0439802,20,10,269.4661
0,-20.100000381469727,57.849998474121094,1.0436436,20,0,269.4016
0,-20.100000381469727,57.900001525878906,1.0436513,20,0,269.35596
0,-20.100000381469727,57.95000076293945,1.0433754,20,0,269.85092
0,-20.100000381469727,58.0,1.0434407,20,10,271.36536
0,-20.049999237060547,57.099998474121094,1.0461212,20,10,289.76294
0,-20.049999237060547,57.150001525878906,1.0463973,20,10,289.78107
0,-20.049999237060547,57.20000076293945,1.0461934,20,10,288.37274
0,-20.049999237060547,57.25,1.0462084,20,10,288.29752
0,-20.049999237060547,57.29999923706055,1.0448629,20,10,283.28275
0,-20.049999237060547,57.349998474121094,1.0436621,20,10,282.55273
0,-20.049999237060547,57.400001525878906,1.0436183,20,10,282.42175
0,-20.049999237060547,57.45000076293945,1.0424267,20,10,277.91068
0,-20.049999237060547,57.5,1.043008,20,10,271.96307
0,-20.049999237060547,57.54999923706055,1.0430005,20,10,271.99127
0,-20.049999237060547,57.599998474121094,1.0429034,20,10,268.94022
0,-20.049999237060547,57.650001525878906,1.0429108,20,10,274.28275
0,-20.049999237060547,57.70000076293945,1.042908,20,0,274.15314
0,-20.049999237060547,57.75,1.0434103,20,0,275.90598
0,-20.049999237060547,57.79999923706055,1.0434312,20,0,271.72867
0,-20.049999237060547,57.849998474121094,1.0434281,20,0,271.69913
0,-20.049999237060547,57.900001525878906,1.0434276,20,10,271.89523
0,-20.049999237060547,57.95000076293945,1.04332,20,0,272.07388
0,-20.049999237060547,58.0,1.0435764,20,0,273.17664
0,-20.0,57.099998474121094,1.0461869,20,10,292.95972
0,-20.0,57.150001525878906,1.0461843,20,10,292.97516
0,-20.0,57.20000076293945,1.0459259,20,10,292.22565
0,-20.0,57.25,1.0445619,20,10,288.56146
0,-20.0,57.29999923706055,1.044495,20,10,288.34586
0,-20.0,57.349998474121094,1.0439649,20,0,284.3076
0,-20.0,57.400001525878906,1.0424316,20,10,278.39087
0,-20.0,57.45000076293945,1.0420992,20,10,281.8294
0,-20.0,57.5,1.0417916,20,10,274.57892
0,-20.0,57.54999923706055,1.0425836,20,10,271.56818
0,-20.0,57.599998474121094,1.0426025,20,10,274.52585
0,-20.0,57.650001525878906,1.0424633,20,10,275.94962
0,-20.0,57.70000076293945,1.0434561,20,0,280.19073
0,-20.0,57.75,1.0432205,20,0,278.591
0,-20.0,57.79999923706055,1.0435768,20,0,275.16858
0,-20.0,57.849998474121094,1.0429894,20,0,274.94223
0,-20.0,57.900001525878906,1.0432678,20,0,274.18536
0,-20.0,57.95000076293945,1.0433191,20,0,274.19812
0,-20.0,58.0,1.0431854,20,0,274.23236
0,-19.950000762939453,57.099998474121094,1.0456434,20,10,293.139
0,-19.950000762939453,57.150001525878906,1.0453538,20,10,293.30423
0,-19.950000762939453,57.20000076293945,1.0444508,20,10,289.773
0,-19.950000762939453,57.25,1.0444895,20,10,289.87845
0,-19.950000762939453,57.29999923706055,1.0439925,20,10,286.30423
0,-19.950000762939453,57.349998474121094,1.0437862,20,0,284.4896
0,-19.950000762939453,57.400001525878906,1.0437548,20,0,284.28476
0,-19.950000762939453,57.45000076293945,1.042311,20,10,282.29684
0,-19.950000762939453,57.5,1.0420548,20,10,276.85696
0,-19.950000762939453,57.54999923706055,1.0420325,20,10,276.8818
0,-19.950000762939453,57.599998474121094,1.0425317,20,10,276.93954
0,-19.950000762939453,57.650001525878906,1.0435141,20,0,280.46072
0,-19.950000762939453,57.70000076293945,1.0435488,20,0,280.47214
0,-19.950000762939453,57.75,1.0435942,20,0,280.15985
0,-19.950000762939453,57.79999923706055,1.0431185,20,0,276.3304
0,-19.950000762939453,57.849998474121094,1.0430809,20,0,276.30087
0,-19.950000762939453,57.900001525878906,1.0430145,20,0,277.00336
0,-19.950000762939453,57.95000076293945,1.0428144,20,0,274.31833
0,-19.950000762939453,58.0,1.042834,20,0,274.31296
0,-19.899999618530273,57.099998474121094,1.0448874,20,10,294.43652
0,-19.899999618530273,57.150001525878906,1.0448709,20,10,294.44727
0,-19.899999618530273,57.20000076293945,1.0442938,20,10,290.77234
0,-19.899999618530273,57.25,1.0437734,20,10,287.03558
0,-19.899999618530273,57.29999923706055,1.0437974,20,10,286.9973
0,-19.899999618530273,57.349998474121094,1.0434598,20,10,285.52115
