,lat,lon,transposition_factor,tilt,azimuth,POA_GLOBAL_IRRADIANCE
0,-20.75,57.099998474121094,1.1242663,30,0,231.67453
0,-20.75,57.150001525878906,1.1242743,30,0,231.68008
0,-20.75,57.20000076293945,1.1221402,30,0,228.86676
0,-20.75,57.25,1.1216584,30,0,227.32616
0,-20.75,57.29999923706055,1.1204581,30,0,225.48578
0,-20.75,57.349998474121094,1.1204784,30,0,225.45177
0,-20.75,57.400001525878906,1.1178111,30,0,223.1596
0,-20.75,57.45000076293945,1.1164929,30,0,222.54546
0,-20.75,57.5,1.1164439,30,0,222.483
0,-20.75,57.54999923706055,1.1154361,30,0,221.91603
0,-20.75,57.599998474121094,1.116468,30,0,223.79875
0,-20.75,57.650001525878906,1.1164943,30,0,223.78001
0,-20.75,57.70000076293945,1.1197929,30,0,226.84317
0,-20.75,57.75,1.1210696,30,0,227.72728
0,-20.75,57.79999923706055,1.1210963,30,0,227.65024
0,-20.75,57.849998474121094,1.1196889,30,0,226.29216
0,-20.75,57.900001525878906,1.1209667,30,0,226.678
0,-20.75,57.95000076293945,1.1209626,30,0,226.65927
0,-20.75,58.0,1.1222713,30,0,226.80083
0,-20.700000762939453,57.099998474121094,1.1243222,30,0,230.24496
0,-20.700000762939453,57.150001525878906,1.1227493,30,0,229.21304
0,-20.700000762939453,57.20000076293945,1.1216451,30,0,228.03955
0,-20.700000762939453,57.25,1.1216707,30,0,228.00972
0,-20.700000762939453,57.29999923706055,1.1205143,30,0,226.37267
0,-20.700000762939453,57.349998474121094,1.1184782,30,0,223.68633
0,-20.700000762939453,57.400001525878906,1.1185194,30,0,223.60374
0,-20.700000762939453,57.45000076293945,1.115391,30,0,221.58432
0,-20.700000762939453,57.5,1.1155529,30,0,222.15683
0,-20.700000762939453,57.54999923706055,1.1155634,30,0,222.1388
0,-20.700000762939453,57.599998474121094,1.1147313,30,0,222.22762
0,-20.700000762939453,57.650001525878906,1.117072,30,0,222.67175
0,-20.700000762939453,57.70000076293945,1.1170671,30,0,222.65372
0,-20.700000762939453,57.75,1.1180723,30,0,223.8286
0,-20.700000762939453,57.79999923706055,1.1199992,30,0,225.88618
0,-20.700000762939453,57.849998474121094,1.1199827,30,0,225.83623
0,-20.700000762939453,57.900001525878906,1.1206373,30,0,226.5406
0,-20.700000762939453,57.95000076293945,1.1209011,30,0,225.43025
0,-20.700000762939453,58.0,1.120908,30,0,225.43164
0,-20.649999618530273,57.099998474121094,1.1232473,30,0,229.4254
0,-20.649999618530273,57.150001525878906,1.1240228,30,0,229.48785
0,-20.649999618530273,57.20000076293945,1.124021,30,0,229.49687
0,-20.649999618530273,57.25,1.1229894,30,0,229.37196
0,-20.649999618530273,57.29999923706055,1.1199827,30,0,226.07564
0,-20.649999618530273,57.349998474121094,1.1199394,30,0,226.03192
0,-20.649999618530273,57.400001525878906,1.116671,30,0,222.63289
0,-20.649999618530273,57.45000076293945,1.1154784,30,0,222.21165
0,-20.649999618530273,57.5,1.1153691,30,0,222.11867
0,-20.649999618530273,57.54999923706055,1.1141489,30,0,221.57182
0,-20.649999618530273,57.599998474121094,1.1153743,30,0,220.53296
0,-20.649999618530273,57.650001525878906,1.115414,30,0,220.52533
0,-20.649999618530273,57.70000076293945,1.1165844,30,10,221.89035
0,-20.649999618530273,57.75,1.1184835,30,0,224.13602
0,-20.649999618530273,57.79999923706055,1.1174955,30,10,221.9202
0,-20.649999618530273,57.849998474121094,1.1190139,30,10,223.37335
0,-20.649999618530273,57.900001525878906,1.120627,30,10,223.56003
0,-20.649999618530273,57.95000076293945,1.120607,30,10,223.53505
0,-20.649999618530273,58.0,1.1212771,30,10,223.72241
0,-20.600000381469727,57.099998474121094,1.1243014,30,0,228.96738
0,-20.600000381469727,57.150001525878906,1.1239933,30,0,229.3227
0,-20.600000381469727,57.20000076293945,1.123089,30,0,229.71964
0,-20.600000381469727,57.25,1.1231236,30,0,229.71269
0,-20.600000381469727,57.29999923706055,1.1200261,30,0,226.8834
0,-20.600000381469727,57.349998474121094,1.1170872,30,0,223.65233
0,-20.600000381469727,57.400001525878906,1.1170989,30,0,223.61902
0,-20.600000381469727,57.45000076293945,1.1154106,30,0,222.44275
0,-20.600000381469727,57.5,1.1135691,30,0,220.74324
0,-20.600000381469727,57.54999923706055,1.1135448,30,0,220.67662
0,-20.600000381469727,57.599998474121094,1.1140867,30,0,219.66759
0,-20.600000381469727,57.650001525878906,1.1144248,30,10,219.0916
0,-20.600000381469727,57.70000076293945,1.1172571,30,10,220.44621
0,-20.600000381469727,57.75,1.1172439,30,10,220.45525
0,-20.600000381469727,57.79999923706055,1.1179903,30,10,221.54129
0,-20.600000381469727,57.849998474121094,1.1179116,30,10,221.48924
0,-20.600000381469727,57.900001525878906,1.1203378,30,10,223.21236
0,-20.600000381469727,57.95000076293945,1.120762,30,10,222.95697
0,-20.600000381469727,58.0,1.1207014,30,10,222.88272
0,-20.549999237060547,57.099998474121094,1.1241643,30,0,228.82166
0,-20.549999237060547,57.150001525878906,1.123246,30,10,227.53018
0,-20.549999237060547,57.20000076293945,1.1231884,30,10,227.49202
0,-20.549999237060547,57.25,1.1208407,30,0,225.52464
0,-20.549999237060547,57.29999923706055,1.1190748,30,0,224.92783
0,-20.549999237060547,57.349998474121094,1.1190804,30,0,224.94449
0,-20.549999237060547,57.400001525878906,1.115367,30,0,221.78001
0,-20.549999237060547,57.45000076293945,1.1127973,30,0,218.77238
0,-20.549999237060547,57.5,1.1127512,30,0,218.77724
0,-20.549999237060547,57.54999923706055,1.1135721,30,0,218.75781
0,-20.549999237060547,57.599998474121094,1.1146748,30,10,218.99376
0,-20.549999237060547,57.650001525878906,1.114605,30,10,218.90424
0,-20.549999237060547,57.70000076293945,1.1148813,30,10,217.61693
0,-20.549999237060547,57.75,1.1175501,30,10,220.25122
0,-20.549999237060547,57.79999923706055,1.117552,30,10,220.28105
0,-20.549999237060547,57.849998474121094,1.1182224,30,10,222.36017
0,-20.549999237060547,57.900001525878906,1.1196296,30,10,223.5281
0,-20.549999237060547,57.95000076293945,1.1195642,30,10,223.48785
0,-20.549999237060547,58.0,1.1212579,30,0,225.26857
0,-20.5,57.099998474121094,1.1240214,30,10,228.14435
0,-20.5,57.150001525878906,1.123284,30,10,226.45593
0,-20.5,57.20000076293945,1.1206115,30,10,223.5406
0,-20.5,57.25,1.1177187,30,10,221.82721
0,-20.5,57.29999923706055,1.117705,30,10,221.8501
0,-20.5,57.349998474121094,1.1107965,30,10,211.80292
0,-20.5,57.400001525878906,1.1035208,30,10,204.37267
0,-20.5,57.45000076293945,1.1035179,30,10,204.40735
0,-20.5,57.5,1.1001862,30,0,201.29285
0,-20.5,57.54999923706055,1.1080678,30,10,208.36363
