,lat,lon,transposition_factor,tilt,azimuth,POA_GLOBAL_IRRADIANCE
0,-20.75,57.099998474121094,1.1601533,40,-10,225.02687
0,-20.75,57.150001525878906,1.1601746,40,-10,224.99597
0,-20.75,57.20000076293945,1.1607969,40,-10,226.08798
0,-20.75,57.25,1.15991,40,-10,225.10275
0,-20.75,57.29999923706055,1.1604881,40,-10,224.59772
0,-20.75,57.349998474121094,1.160481,40,-10,224.56749
0,-20.75,57.400001525878906,1.1607162,40,0,224.454
0,-20.75,57.45000076293945,1.1585459,40,0,221.50168
0,-20.75,57.5,1.1585519,40,0,221.46004
0,-20.75,57.54999923706055,1.156317,40,0,218.31094
0,-20.75,57.599998474121094,1.1541083,30,0,216.274
0,-20.75,57.650001525878906,1.154117,30,0,216.23842
0,-20.75,57.70000076293945,1.1527847,30,0,214.03627
0,-20.75,57.75,1.1506938,30,0,212.11484
0,-20.75,57.79999923706055,1.1507211,30,0,212.07118
0,-20.75,57.849998474121094,1.1491174,30,0,210.27536
0,-20.75,57.900001525878906,1.1485245,30,-10,208.48691
0,-20.75,57.95000076293945,1.1486114,30,-10,208.47952
0,-20.75,58.0,1.1478091,30,-10,207.01343
0,-20.700000762939453,57.099998474121094,1.160111,40,-10,223.86635
0,-20.700000762939453,57.150001525878906,1.1599917,40,-10,224.97919
0,-20.700000762939453,57.20000076293945,1.1597935,40,-10,225.2196
0,-20.700000762939453,57.25,1.1597897,40,-10,225.20483
0,-20.700000762939453,57.29999923706055,1.1596504,40,-10,224.53526
0,-20.700000762939453,57.349998474121094,1.1593529,40,-10,224.364
0,-20.700000762939453,57.400001525878906,1.1593357,40,-10,224.3264
0,-20.700000762939453,57.45000076293945,1.15818,40,0,221.43251
0,-20.700000762939453,57.5,1.156101,30,0,217.57758
0,-20.700000762939453,57.54999923706055,1.1560866,30,0,217.55003
0,-20.700000762939453,57.599998474121094,1.1546754,30,0,216.83546
0,-20.700000762939453,57.650001525878906,1.1513481,30,0,214.06648
0,-20.700000762939453,57.70000076293945,1.1513481,30,0,214.05641
0,-20.700000762939453,57.75,1.1484982,30,0,210.78375
0,-20.700000762939453,57.79999923706055,1.1481745,30,0,209.77972
0,-20.700000762939453,57.849998474121094,1.1482342,30,0,209.75285
0,-20.700000762939453,57.900001525878906,1.147113,30,-10,207.47414
0,-20.700000762939453,57.95000076293945,1.1475997,30,-10,206.64809
0,-20.700000762939453,58.0,1.1476215,30,-10,206.65279
0,-20.649999618530273,57.099998474121094,1.1608704,40,-10,224.57892
0,-20.649999618530273,57.150001525878906,1.1617868,40,-10,225.8462
0,-20.649999618530273,57.20000076293945,1.161819,40,-10,225.8509
0,-20.649999618530273,57.25,1.1593827,40,-10,224.82135
0,-20.649999618530273,57.29999923706055,1.157903,40,-10,223.28476
0,-20.649999618530273,57.349998474121094,1.157837,40,-10,223.23238
0,-20.649999618530273,57.400001525878906,1.1555722,30,-10,219.20483
0,-20.649999618530273,57.45000076293945,1.1539087,30,0,216.54735
0,-20.649999618530273,57.5,1.153923,30,0,216.4896
0,-20.649999618530273,57.54999923706055,1.1530987,30,0,215.92142
0,-20.649999618530273,57.599998474121094,1.1501286,30,0,213.2411
0,-20.649999618530273,57.650001525878906,1.1501522,30,0,213.25319
0,-20.649999618530273,57.70000076293945,1.1473322,30,0,209.87239
0,-20.649999618530273,57.75,1.1470833,30,0,208.74144
0,-20.649999618530273,57.79999923706055,1.1463513,30,0,207.17393
0,-20.649999618530273,57.849998474121094,1.143695,30,0,204.15916
0,-20.649999618530273,57.900001525878906,1.1450394,30,0,203.93083
0,-20.649999618530273,57.95000076293945,1.1449935,30,0,203.8865
0,-20.649999618530273,58.0,1.1470859,30,0,206.11417
0,-20.600000381469727,57.099998474121094,1.1603585,40,-10,223.41772
0,-20.600000381469727,57.150001525878906,1.1598254,40,-10,223.40698
0,-20.600000381469727,57.20000076293945,1.1568577,40,-10,222.20215
0,-20.600000381469727,57.25,1.156859,40,-10,222.16588
0,-20.600000381469727,57.29999923706055,1.1556638,30,-10,221.16722
0,-20.600000381469727,57.349998474121094,1.1537333,30,-10,217.58295
0,-20.600000381469727,57.400001525878906,1.1537396,30,-10,217.53996
0,-20.600000381469727,57.45000076293945,1.1506819,30,-10,212.84755
0,-20.600000381469727,57.5,1.1505661,30,0,212.51242
