,lat,lon,transposition_factor,tilt,azimuth,POA_GLOBAL_IRRADIANCE
0,-20.75,57.099998474121094,1.0078509,10,-170,287.11627
0,-20.75,57.150001525878906,1.0078739,10,-170,287.05914
0,-20.75,57.20000076293945,1.0068511,10,-170,279.9012
0,-20.75,57.25,1.0084596,10,170,282.64316
0,-20.75,57.29999923706055,1.0069915,10,-180,275.47916
0,-20.75,57.349998474121094,1.0069685,10,-180,275.4086
0,-20.75,57.400001525878906,1.006464,10,-170,271.748
0,-20.75,57.45000076293945,1.0065385,10,-170,270.94354
0,-20.75,57.5,1.0065495,10,-170,270.90793
0,-20.75,57.54999923706055,1.0066653,10,-160,271.20633
0,-20.75,57.599998474121094,1.0079982,10,170,283.56317
0,-20.75,57.650001525878906,1.0079881,10,170,283.5766
0,-20.75,57.70000076293945,1.0065137,10,-170,276.8488
0,-20.75,57.75,1.0072337,10,-160,277.63507
0,-20.75,57.79999923706055,1.0072509,10,-160,277.64316
0,-20.75,57.849998474121094,1.0078008,10,-170,283.12903
0,-20.75,57.900001525878906,1.009134,10,-150,275.6801
0,-20.75,57.95000076293945,1.0091407,10,-150,275.705
0,-20.75,58.0,1.008386,10,-160,278.47446
0,-20.700000762939453,57.099998474121094,1.0085703,10,-180,291.36023
0,-20.700000762939453,57.150001525878906,1.0078274,10,-180,285.9859
0,-20.700000762939453,57.20000076293945,1.0073715,10,-180,279.7426
0,-20.700000762939453,57.25,1.0073655,10,-180,279.6922
0,-20.700000762939453,57.29999923706055,1.0064402,10,-170,272.85416
0,-20.700000762939453,57.349998474121094,1.0067866,10,-180,274.16867
0,-20.700000762939453,57.400001525878906,1.0067781,10,-180,274.00873
0,-20.700000762939453,57.45000076293945,1.0064875,10,-160,265.44757
0,-20.700000762939453,57.5,1.0057942,10,-160,265.04974
0,-20.700000762939453,57.54999923706055,1.0058119,10,-160,265.0558
0,-20.700000762939453,57.599998474121094,1.0063301,10,-170,272.7567
0,-20.700000762939453,57.650001525878906,1.0069244,10,-180,276.0739
0,-20.700000762939453,57.70000076293945,1.0069153,10,-180,276.1445
0,-20.700000762939453,57.75,1.007209,10,-180,280.0914
0,-20.700000762939453,57.79999923706055,1.0081204,10,-180,284.418
0,-20.700000762939453,57.849998474121094,1.0081133,10,-180,284.4153
0,-20.700000762939453,57.900001525878906,1.0086617,10,-150,275.63037
0,-20.700000762939453,57.95000076293945,1.0084237,10,-160,275.71036
0,-20.700000762939453,58.0,1.0084282,10,-160,275.80646
0,-20.649999618530273,57.099998474121094,1.0085533,10,-180,288.28897
0,-20.649999618530273,57.150001525878906,1.0079867,10,-180,282.69623
0,-20.649999618530273,57.20000076293945,1.0079973,10,-180,282.58133
0,-20.649999618530273,57.25,1.0074912,10,-180,276.84274
0,-20.649999618530273,57.29999923706055,1.0075564,10,170,273.4879
0,-20.649999618530273,57.349998474121094,1.0075414,10,170,273.40054
0,-20.649999618530273,57.400001525878906,1.0065172,10,170,268.29907
0,-20.649999618530273,57.45000076293945,1.0052711,10,-160,261.59006
0,-20.649999618530273,57.5,1.0052955,10,-160,261.53696
0,-20.649999618530273,57.54999923706055,1.0061138,10,-160,264.9825
0,-20.649999618530273,57.599998474121094,1.0065892,10,-170,272.8824
0,-20.649999618530273,57.650001525878906,1.0066057,10,-170,272.916
0,-20.649999618530273,57.70000076293945,1.0070232,10,-180,277.80646
0,-20.649999618530273,57.75,1.0072842,10,-160,277.12366
0,-20.649999618530273,57.79999923706055,1.007195,10,-160,274.1418
0,-20.649999618530273,57.849998474121094,1.0081376,10,-150,274.9133
0,-20.649999618530273,57.900001525878906,1.0091926,10,-150,276.2258
0,-20.649999618530273,57.95000076293945,1.0092239,10,-150,276.2547
0,-20.649999618530273,58.0,1.0092052,10,-150,275.48386
0,-20.600000381469727,57.099998474121094,1.0083585,10,-170,284.0867
0,-20.600000381469727,57.150001525878906,1.0075693,10,-170,279.73117
0,-20.600000381469727,57.20000076293945,1.0077314,10,-180,279.252
0,-20.600000381469727,57.25,1.0077263,10,-180,279.1754
0,-20.600000381469727,57.29999923706055,1.0065145,10,-180,268.6183
0,-20.600000381469727,57.349998474121094,1.0074197,10,170,268.8152
0,-20.600000381469727,57.400001525878906,1.0074472,10,170,268.65054
