,lat,lon,transposition_factor,tilt,azimuth,POA_GLOBAL_IRRADIANCE
0,-20.75,57.099998474121094,1.2403241,40,0,182.05135
0,-20.75,57.150001525878906,1.2403554,40,0,182.04303
0,-20.75,57.20000076293945,1.2405,40,0,181.18875
0,-20.75,57.25,1.2366095,40,0,179.04233
0,-20.75,57.29999923706055,1.230583,40,0,175.61554
0,-20.75,57.349998474121094,1.2305709,40,0,175.59334
0,-20.75,57.400001525878906,1.2286751,40,0,174.09924
0,-20.75,57.45000076293945,1.2308062,40,0,175.47745
0,-20.75,57.5,1.2308393,40,0,175.483
0,-20.75,57.54999923706055,1.2306509,40,0,175.01804
0,-20.75,57.599998474121094,1.2269905,40,0,173.51144
0,-20.75,57.650001525878906,1.2267889,40,0,173.47952
0,-20.75,57.70000076293945,1.226656,40,0,173.90424
0,-20.75,57.75,1.2316532,40,0,176.57599
0,-20.75,57.79999923706055,1.2317119,40,0,176.55447
0,-20.75,57.849998474121094,1.2322799,40,0,177.58084
0,-20.75,57.900001525878906,1.2306292,40,0,176.53851
0,-20.75,57.95000076293945,1.2305329,40,0,176.5281
0,-20.75,58.0,1.2320846,40,0,178.35045
0,-20.700000762939453,57.099998474121094,1.2381274,40,0,180.63428
0,-20.700000762939453,57.150001525878906,1.2371427,40,0,179.6544
0,-20.700000762939453,57.20000076293945,1.235947,40,0,179.49965
0,-20.700000762939453,57.25,1.2359437,40,0,179.50174
0,-20.700000762939453,57.29999923706055,1.2338591,40,0,178.01735
0,-20.700000762939453,57.349998474121094,1.2303085,40,0,175.32964
0,-20.700000762939453,57.400001525878906,1.2303778,40,0,175.30534
0,-20.700000762939453,57.45000076293945,1.2313658,40,0,175.43929
0,-20.700000762939453,57.5,1.2290928,40,0,174.47745
0,-20.700000762939453,57.54999923706055,1.228976,40,0,174.47536
0,-20.700000762939453,57.599998474121094,1.2285669,40,0,174.12144
0,-20.700000762939453,57.650001525878906,1.226527,40,0,173.0118
0,-20.700000762939453,57.70000076293945,1.2266753,40,0,173.02846
0,-20.700000762939453,57.75,1.2283247,40,0,174.69743
0,-20.700000762939453,57.79999923706055,1.2301276,40,0,176.44691
0,-20.700000762939453,57.849998474121094,1.2300636,40,0,176.42747
0,-20.700000762939453,57.900001525878906,1.2316062,40,0,177.37267
0,-20.700000762939453,57.95000076293945,1.2320398,40,0,178.31575
0,-20.700000762939453,58.0,1.2318646,40,0,178.28868
0,-20.649999618530273,57.099998474121094,1.2355119,40,0,179.24011
0,-20.649999618530273,57.150001525878906,1.2344651,40,0,178.57253
0,-20.649999618530273,57.20000076293945,1.234624,40,0,178.5621
0,-20.649999618530273,57.25,1.235771,40,0,178.60791
0,-20.649999618530273,57.29999923706055,1.2377702,40,0,179.18806
0,-20.649999618530273,57.349998474121094,1.2377027,40,0,179.15683
0,-20.649999618530273,57.400001525878906,1.2322782,40,0,176.21236
0,-20.649999618530273,57.45000076293945,1.2298248,40,0,175.43651
0,-20.649999618530273,57.5,1.2299739,40,0,175.44414
0,-20.649999618530273,57.54999923706055,1.2267005,40,0,173.59473
0,-20.649999618530273,57.599998474121094,1.2266513,40,0,173.8508
0,-20.649999618530273,57.650001525878906,1.2266741,40,0,173.83275
0,-20.649999618530273,57.70000076293945,1.2289811,40,0,175.44067
0,-20.649999618530273,57.75,1.2272346,40,0,175.33102
0,-20.649999618530273,57.79999923706055,1.2285513,40,0,175.69049
0,-20.649999618530273,57.849998474121094,1.229747,40,0,176.66968
0,-20.649999618530273,57.900001525878906,1.2305474,40,0,177.11172
0,-20.649999618530273,57.95000076293945,1.230474,40,0,177.0798
0,-20.649999618530273,58.0,1.2263167,40,0,175.32755
0,-20.600000381469727,57.099998474121094,1.2380269,40,0,180.68147
0,-20.600000381469727,57.150001525878906,1.2361908,40,0,179.80014
