,lat,lon,transposition_factor,tilt,azimuth,POA_GLOBAL_IRRADIANCE
0,-20.75,57.099998474121094,1.2009126,40,0,200.78308
0,-20.75,57.150001525878906,1.2009175,40,0,200.76695
0,-20.75,57.20000076293945,1.2005819,40,0,201.45265
0,-20.75,57.25,1.199828,40,0,199.64607
0,-20.75,57.29999923706055,1.1976485,40,0,197.50504
0,-20.75,57.349998474121094,1.1975924,40,0,197.49094
0,-20.75,57.400001525878906,1.1977715,40,0,197.16252
0,-20.75,57.45000076293945,1.1968635,40,0,195.4352
0,-20.75,57.5,1.1968887,40,0,195.41437
0,-20.75,57.54999923706055,1.1934195,40,0,193.46138
0,-20.75,57.599998474121094,1.1929742,40,0,194.454
0,-20.75,57.650001525878906,1.1929541,40,0,194.44191
0,-20.75,57.70000076293945,1.1943766,40,0,196.22028
0,-20.75,57.75,1.1959919,40,0,197.75151
0,-20.75,57.79999923706055,1.1960834,40,0,197.71524
0,-20.75,57.849998474121094,1.1954471,40,0,198.59033
0,-20.75,57.900001525878906,1.1972363,40,0,199.63936
0,-20.75,57.95000076293945,1.1973344,40,0,199.64204
0,-20.75,58.0,1.2010498,40,0,202.37004
0,-20.700000762939453,57.099998474121094,1.2000993,40,0,199.50504
0,-20.700000762939453,57.150001525878906,1.1993601,40,0,199.64473
0,-20.700000762939453,57.20000076293945,1.1989962,40,0,199.0994
0,-20.700000762939453,57.25,1.1990932,40,0,199.11148
0,-20.700000762939453,57.29999923706055,1.1967252,40,0,197.9194
0,-20.700000762939453,57.349998474121094,1.1957133,40,0,196.66554
0,-20.700000762939453,57.400001525878906,1.1956215,40,0,196.62794
0,-20.700000762939453,57.45000076293945,1.1952243,40,0,196.01678
0,-20.700000762939453,57.5,1.1929588,40,0,195.09805
0,-20.700000762939453,57.54999923706055,1.1928897,40,0,195.08194
0,-20.700000762939453,57.599998474121094,1.1918015,40,0,194.22363
0,-20.700000762939453,57.650001525878906,1.1915549,40,0,195.0685
0,-20.700000762939453,57.70000076293945,1.1915059,40,0,195.06447
0,-20.700000762939453,57.75,1.1920863,40,0,195.89926
0,-20.700000762939453,57.79999923706055,1.1926726,40,0,196.67563
0,-20.700000762939453,57.849998474121094,1.192587,40,0,196.61987
0,-20.700000762939453,57.900001525878906,1.1929467,40,0,197.14305
0,-20.700000762939453,57.95000076293945,1.1964585,40,0,199.29349
0,-20.700000762939453,58.0,1.1963633,40,0,199.23909
0,-20.649999618530273,57.099998474121094,1.1996922,40,0,200.04164
0,-20.649999618530273,57.150001525878906,1.1982851,40,0,199.62996
0,-20.649999618530273,57.20000076293945,1.1982734,40,0,199.58295
0,-20.649999618530273,57.25,1.1943045,40,0,196.14507
0,-20.649999618530273,57.29999923706055,1.1900544,40,0,193.47617
0,-20.649999618530273,57.349998474121094,1.1900644,40,0,193.4802
0,-20.649999618530273,57.400001525878906,1.192337,40,0,194.01141
0,-20.649999618530273,57.45000076293945,1.1916654,40,0,194.04298
0,-20.649999618530273,57.5,1.1916834,40,0,194.04433
0,-20.649999618530273,57.54999923706055,1.1882244,40,0,192.03828
0,-20.649999618530273,57.599998474121094,1.189243,40,0,193.32506
0,-20.649999618530273,57.650001525878906,1.1892314,40,0,193.3096
0,-20.649999618530273,57.70000076293945,1.1921467,40,0,195.27266
0,-20.649999618530273,57.75,1.191433,40,0,195.42781
0,-20.649999618530273,57.79999923706055,1.1901801,40,0,193.98657
0,-20.649999618530273,57.849998474121094,1.1886605,40,0,193.99194
0,-20.649999618530273,57.900001525878906,1.1880912,40,0,194.5198
0,-20.649999618530273,57.95000076293945,1.1881418,40,0,194.49698
0,-20.649999618530273,58.0,1.1927966,40,0,197.0141
0,-20.600000381469727,57.099998474121094,1.2017481,40,0,204.34319
0,-20.600000381469727,57.150001525878906,1.1970816,40,0,199.32573
0,-20.600000381469727,57.20000076293945,1.1913711,40,0,194.74077
0,-20.600000381469727,57.25,1.1914124,40,0,194.73473
0,-20.600000381469727,57.29999923706055,1.1884265,40,0,192.05977
0,-20.600000381469727,57.349998474121094,1.188023,40,0,190.8153
0,-20.600000381469727,57.400001525878906,1.1880316,40,0,190.82068
0,-20.600000381469727,57.45000076293945,1.1828809,40,0,186.40027
0,-20.600000381469727,57.5,1.1814046,40,0,186.25252
0,-20.600000381469727,57.54999923706055,1.1813921,40,0,186.2196
0,-20.600000381469727,57.599998474121094,1.1811986,40,0,186.61115
0,-20.600000381469727,57.650001525878906,1.1828041,40,0,189.1041
0,-20.600000381469727,57.70000076293945,1.1859913,40,0,191.17798
0,-20.600000381469727,57.75,1.1860764,40,0,191.21558
0,-20.600000381469727,57.79999923706055,1.1862502,40,0,192.35258
0,-20.600000381469727,57.849998474121094,1.1862152,40,0,192.33177
0,-20.600000381469727,57.900001525878906,1.1863999,40,0,193.28677
0,-20.600000381469727,57.95000076293945,1.1886884,40,0,194.01007
0,-20.600000381469727,58.0,1.188666,40,0,193.93217
0,-20.549999237060547,57.099998474121094,1.1991272,40,0,203.1558
0,-20.549999237060547,57.150001525878906,1.1973577,40,0,199.09671
0,-20.549999237060547,57.20000076293945,1.1973814,40,0,198.9953
0,-20.549999237060547,57.25,1.192733,40,0,194.99463
0,-20.549999237060547,57.29999923706055,1.1837686,40,0,188.05305
0,-20.549999237060547,57.349998474121094,1.1838042,40,0,188.07858
0,-20.549999237060547,57.400001525878906,1.175949,40,0,183.02553
0,-20.549999237060547,57.45000076293945,1.177556,40,0,183.03761
0,-20.549999237060547,57.5,1.1775217,40,0,183.09
0,-20.549999237060547,57.54999923706055,1.1774645,40,0,183.91537
0,-20.549999237060547,57.599998474121094,1.1785283,40,0,186.1679
0,-20.549999237060547,57.650001525878906,1.1785566,40,0,186.15178
0,-20.549999237060547,57.70000076293945,1.177413,40,0,186.32303
0,-20.549999237060547,57.75,1.1826164,40,0,189.69913
0,-20.549999237060547,57.79999923706055,1.1824684,40,0,189.61584
0,-20.549999237060547,57.849998474121094,1.1844996,40,0,190.91605
0,-20.549999237060547,57.900001525878906,1.1859689,40,0,191.26595
0,-20.549999237060547,57.95000076293945,1.1859796,40,0,191.22229
0,-20.549999237060547,58.0,1.1879243,40,0,193.23036
0,-20.5,57.099998474121094,1.2016773,40,0,205.34319
0,-20.5,57.150001525878906,1.1979522,40,0,200.99127
0,-20.5,57.20000076293945,1.1948234,40,0,197.20685
0,-20.5,57.25,1.1844699,40,10,188.8247
0,-20.5,57.29999923706055,1.1843778,40,10,188.77502
0,-20.5,57.349998474121094,1.1694591,40,10,176.73204
0,-20.5,57.400001525878906,1.1519638,40,10,165.78375
0,-20.5,57.45000076293945,1.1520282,40,10,165.81934
0,-20.5,57.5,1.1458033,40,10,162.79181
0,-20.5,57.54999923706055,1.1547577,40,0,169.67494
0,-20.5,57.599998474121094,1.1546918,40,0,169.49698
0,-20.5,57.650001525878906,1.1706768,40,0,179.61517
0,-20.5,57.70000076293945,1.1796821,40,0,186.591
0,-20.5,57.75,1.1796895,40,0,186.60645
0,-20.5,57.79999923706055,1.1825604,40,0,189.06514
0,-20.5,57.849998474121094,1.1852089,40,0,190.49228
0,-20.5,57.900001525878906,1.185055,40,0,190.50974
0,-20.5,57.95000076293945,1.1865647,40,0,192.3996
0,-20.5,58.0,1.1897517,40,0,194.30826
0,-20.450000762939453,57.099998474121094,1.2001506,40,0,204.4681
0,-20.450000762939453,57.150001525878906,1.198998,40,0,202.18939
0,-20.450000762939453,57.20000076293945,1.198842,40,0,202.03426
0,-20.450000762939453,57.25,1.1939102,40,10,196.78912
0,-20.450000762939453,57.29999923706055,1.1734734,40,10,180.98523
0,-20.450000762939453,57.349998474121094,1.1735879,40,10,181.11954
0,-20.450000762939453,57.400001525878906,1.1507242,40,10,163.28073
0,-20.450000762939453,57.45000076293945,1.1374531,30,10,155.85628
0,-20.450000762939453,57.5,1.1374916,30,10,156.0235
0,-20.450000762939453,57.54999923706055,1.1414492,40,10,160.53728
0,-20.450000762939453,57.599998474121094,1.1542785,40,10,169.08127
0,-20.450000762939453,57.650001525878906,1.1437659,40,10,161.33244
0,-20.450000762939453,57.70000076293945,1.1650058,40,0,174.76964
0,-20.450000762939453,57.75,1.1743625,40,0,182.67293
0,-20.450000762939453,57.79999923706055,1.1743226,40,0,182.57758
0,-20.450000762939453,57.849998474121094,1.1798939,40,0,187.92007
0,-20.450000762939453,57.900001525878906,1.1839364,40,0,190.72667
0,-20.450000762939453,57.95000076293945,1.1838846,40,0,190.69846
0,-20.450000762939453,58.0,1.1882116,40,0,193.65614
0,-20.399999618530273,57.099998474121094,1.2017491,40,0,203.95836
0,-20.399999618530273,57.150001525878906,1.2017817,40,0,203.93486
0,-20.399999618530273,57.20000076293945,1.1993093,40,0,200.57623
0,-20.399999618530273,57.25,1.1844993,40,10,192.18402
0,-20.399999618530273,57.29999923706055,1.1923913,40,0,197.8865
0,-20.399999618530273,57.349998474121094,1.1766201,40,10,187.14977
0,-20.399999618530273,57.400001525878906,1.1475184,40,10,166.46877
0,-20.399999618530273,57.45000076293945,1.1474302,40,10,167.18805
0,-20.399999618530273,57.5,1.1308098,30,10,153.7233
0,-20.399999618530273,57.54999923706055,1.1341558,30,10,157.15178
0,-20.399999618530273,57.599998474121094,1.1340915,30,10,156.36601
0,-20.399999618530273,57.650001525878906,1.1528264,40,10,168.90262
0,-20.399999618530273,57.70000076293945,1.1682425,40,0,179.24245
0,-20.399999618530273,57.75,1.168166,40,0,179.1303
0,-20.399999618530273,57.79999923706055,1.1780386,40,0,185.53593
0,-20.399999618530273,57.849998474121094,1.1820747,40,0,189.44392
0,-20.399999618530273,57.900001525878906,1.1823051,40,0,188.88852
0,-20.399999618530273,57.95000076293945,1.1866289,40,0,193.32169
0,-20.399999618530273,58.0,1.1931652,40,0,198.8395
0,-20.350000381469727,57.099998474121094,1.2014723,40,0,204.96843
0,-20.350000381469727,57.150001525878906,1.1968447,40,10,200.99194
0,-20.350000381469727,57.20000076293945,1.1966788,40,10,200.79852
0,-20.350000381469727,57.25,1.192917,40,10,200.36198
0,-20.350000381469727,57.29999923706055,1.185283,40,10,194.36333
0,-20.350000381469727,57.349998474121094,1.1853547,40,10,194.60913
0,-20.350000381469727,57.400001525878906,1.1669075,40,10,182.20215
0,-20.350000381469727,57.45000076293945,1.1407849,40,10,164.04164
0,-20.350000381469727,57.5,1.1412182,40,10,164.53392
0,-20.350000381469727,57.54999923706055,1.1317145,30,10,153.43587
0,-20.350000381469727,57.599998474121094,1.12769,30,10,149.81464
0,-20.350000381469727,57.650001525878906,1.1275839,30,10,149.57487
0,-20.350000381469727,57.70000076293945,1.1385301,40,10,156.03291
0,-20.350000381469727,57.75,1.1640261,40,0,176.89523
0,-20.350000381469727,57.79999923706055,1.1646205,40,0,174.87845
0,-20.350000381469727,57.849998474121094,1.1808457,40,0,188.08597
0,-20.350000381469727,57.900001525878906,1.1845708,40,0,192.14708
0,-20.350000381469727,57.95000076293945,1.1845279,40,0,192.14171
0,-20.350000381469727,58.0,1.1900517,40,0,197.8395
