,lat,lon,transposition_factor,tilt,azimuth,POA_GLOBAL_IRRADIANCE
0,-20.75,57.099998474121094,1.0361763,20,0,238.74715
0,-20.75,57.150001525878906,1.0361782,20,0,238.72563
0,-20.75,57.20000076293945,1.0368917,20,-10,237.06096
0,-20.75,57.25,1.0360341,20,0,235.9838
0,-20.75,57.29999923706055,1.0357956,20,0,234.36073
0,-20.75,57.349998474121094,1.0357952,20,0,234.33076
0,-20.75,57.400001525878906,1.0356252,20,0,233.53613
0,-20.75,57.45000076293945,1.0354466,20,0,232.9013
0,-20.75,57.5,1.0354316,20,0,232.87004
0,-20.75,57.54999923706055,1.0350547,20,0,232.33156
0,-20.75,57.599998474121094,1.0334028,20,0,233.23836
0,-20.75,57.650001525878906,1.0334034,20,0,233.2218
0,-20.75,57.70000076293945,1.0341415,20,0,233.29218
0,-20.75,57.75,1.0341768,20,-10,233.92484
0,-20.75,57.79999923706055,1.0341845,20,-10,233.88602
0,-20.75,57.849998474121094,1.033654,20,-10,234.35992
0,-20.75,57.900001525878906,1.0342739,20,-10,233.67546
0,-20.75,57.95000076293945,1.0342844,20,-10,233.66599
0,-20.75,58.0,1.0337188,20,-10,234.18465
0,-20.700000762939453,57.099998474121094,1.0358489,20,0,238.75862
0,-20.700000762939453,57.150001525878906,1.0358983,20,0,237.64778
0,-20.700000762939453,57.20000076293945,1.0361608,20,0,235.78584
0,-20.700000762939453,57.25,1.0361717,20,0,235.7661
0,-20.700000762939453,57.29999923706055,1.0361919,20,0,234.12717
0,-20.700000762939453,57.349998474121094,1.0355659,20,0,232.93848
0,-20.700000762939453,57.400001525878906,1.0355718,20,0,232.88362
0,-20.700000762939453,57.45000076293945,1.0356584,20,0,231.9399
0,-20.700000762939453,57.5,1.0351505,20,0,230.67809
0,-20.700000762939453,57.54999923706055,1.0351412,20,0,230.66422
0,-20.700000762939453,57.599998474121094,1.0341274,20,0,231.10509
0,-20.700000762939453,57.650001525878906,1.033222,20,0,231.42061
0,-20.700000762939453,57.70000076293945,1.0332124,20,0,231.4258
0,-20.700000762939453,57.75,1.0328906,20,0,232.2827
0,-20.700000762939453,57.79999923706055,1.0328586,20,0,233.52911
0,-20.700000762939453,57.849998474121094,1.0328587,20,0,233.50183
0,-20.700000762939453,57.900001525878906,1.0338318,20,-10,233.08772
0,-20.700000762939453,57.95000076293945,1.0336189,20,-10,233.2681
0,-20.700000762939453,58.0,1.0336154,20,-10,233.27106
0,-20.649999618530273,57.099998474121094,1.0357779,20,0,237.84926
0,-20.649999618530273,57.150001525878906,1.036423,20,0,236.46404
0,-20.649999618530273,57.20000076293945,1.0364385,20,0,236.42557
0,-20.649999618530273,57.25,1.0364543,20,0,234.3448
0,-20.649999618530273,57.29999923706055,1.0355445,20,0,232.18208
0,-20.649999618530273,57.349998474121094,1.0355365,20,0,232.14578
0,-20.649999618530273,57.400001525878906,1.035363,20,0,230.27466
0,-20.649999618530273,57.45000076293945,1.0350361,20,0,229.7564
0,-20.649999618530273,57.5,1.0350242,20,0,229.7322
0,-20.649999618530273,57.54999923706055,1.0341567,20,0,229.22809
0,-20.649999618530273,57.599998474121094,1.0329593,20,0,229.88545
0,-20.649999618530273,57.650001525878906,1.0329634,20,0,229.87929
0,-20.649999618530273,57.70000076293945,1.0325181,20,0,231.16655
0,-20.649999618530273,57.75,1.032793,20,0,232.11552
0,-20.649999618530273,57.79999923706055,1.0327071,20,0,230.74925
0,-20.649999618530273,57.849998474121094,1.0325475,20,-10,231.42819
0,-20.649999618530273,57.900001525878906,1.0327482,20,-10,231.90651
0,-20.649999618530273,57.95000076293945,1.0327604,20,-10,231.88145
0,-20.649999618530273,58.0,1.0325541,20,0,232.23167
0,-20.600000381469727,57.099998474121094,1.0364726,20,0,237.79857
0,-20.600000381469727,57.150001525878906,1.0368456,20,0,236.10559
0,-20.600000381469727,57.20000076293945,1.0363292,20,0,233.76279
0,-20.600000381469727,57.25,1.0363324,20,0,233.72568
0,-20.600000381469727,57.29999923706055,1.0356711,20,0,231.04298
0,-20.600000381469727,57.349998474121094,1.0346258,20,0,229.43973
0,-20.600000381469727,57.400001525878906,1.0346291,20,0,229.42198
0,-20.600000381469727,57.45000076293945,1.0339077,20,0,227.0149
0,-20.600000381469727,57.5,1.0335028,20,0,226.4682
0,-20.600000381469727,57.54999923706055,1.0334884,20,0,226.42963
0,-20.600000381469727,57.599998474121094,1.0327475,20,0,226.46268
0,-20.600000381469727,57.650001525878906,1.03209,20,0,227.41907
0,-20.600000381469727,57.70000076293945,1.0322783,20,0,229.05777
0,-20.600000381469727,57.75,1.0322775,20,0,229.08322
0,-20.600000381469727,57.79999923706055,1.031547,20,0,230.70805
0,-20.600000381469727,57.849998474121094,1.031546,20,0,230.6976
0,-20.600000381469727,57.900001525878906,1.0321876,20,-10,231.00931
0,-20.600000381469727,57.95000076293945,1.0320392,20,0,231.50165
0,-20.600000381469727,58.0,1.0320227,20,0,231.44618
0,-20.549999237060547,57.099998474121094,1.0368457,20,0,236.31404
0,-20.549999237060547,57.150001525878906,1.0365517,20,0,234.2279
0,-20.549999237060547,57.20000076293945,1.0365745,20,0,234.15828
0,-20.549999237060547,57.25,1.0361338,20,0,230.8432
0,-20.549999237060547,57.29999923706055,1.0356379,20,0,226.59064
0,-20.549999237060547,57.349998474121094,1.0356283,20,0,226.59612
0,-20.549999237060547,57.400001525878906,1.0337868,20,0,224.05223
0,-20.549999237060547,57.45000076293945,1.0326898,20,0,223.10503
0,-20.549999237060547,57.5,1.0326719,20,0,223.1347
0,-20.549999237060547,57.54999923706055,1.0323148,20,0,223.67786
0,-20.549999237060547,57.599998474121094,1.032028,20,0,224.52563
0,-20.549999237060547,57.650001525878906,1.0320172,20,0,224.48453
0,-20.549999237060547,57.70000076293945,1.0311469,20,0,223.94937
0,-20.549999237060547,57.75,1.0312301,20,0,227.68019
0,-20.549999237060547,57.79999923706055,1.0311852,20,0,227.72917
0,-20.549999237060547,57.849998474121094,1.031841,20,0,229.25252
0,-20.549999237060547,57.900001525878906,1.0327036,20,-10,229.96666
0,-20.549999237060547,57.95000076293945,1.0327065,20,-10,229.9331
0,-20.549999237060547,58.0,1.0324233,20,-10,231.1254
0,-20.5,57.099998474121094,1.036985,20,0,236.22478
0,-20.5,57.150001525878906,1.0365252,20,0,234.0661
0,-20.5,57.20000076293945,1.0359229,20,0,231.01512
0,-20.5,57.25,1.0343864,20,0,225.44681
0,-20.5,57.29999923706055,1.0343895,20,0,225.3991
0,-20.5,57.349998474121094,1.0300964,20,10,214.72894
0,-20.5,57.400001525878906,1.0265893,20,10,205.69595
0,-20.5,57.45000076293945,1.026579,20,10,205.72174
0,-20.5,57.5,1.0249976,20,10,204.63556
0,-20.5,57.54999923706055,1.0275646,20,0,212.55115
0,-20.5,57.599998474121094,1.0275155,20,0,212.39989
0,-20.5,57.650001525878906,1.029414,20,0,219.55428
0,-20.5,57.70000076293945,1.0304192,20,0,225.04938
0,-20.5,57.75,1.0304161,20,0,225.06348
0,-20.5,57.79999923706055,1.0314448,20,0,228.00804
0,-20.5,57.849998474121094,1.0322113,20,0,229.38356
0,-20.5,57.900001525878906,1.0321836,20,0,229.46558
0,-20.5,57.95000076293945,1.0325848,20,-10,230.7399
0,-20.5,58.0,1.0322716,20,0,231.47089
0,-20.450000762939453,57.099998474121094,1.0363132,20,0,235.577
0,-20.450000762939453,57.150001525878906,1.0358502,20,0,232.4375
0,-20.450000762939453,57.20000076293945,1.035843,20,0,232.3371
0,-20.450000762939453,57.25,1.0329775,20,0,226.52135
0,-20.450000762939453,57.29999923706055,1.0288414,20,10,213.8988
0,-20.450000762939453,57.349998474121094,1.0288473,20,10,214.02791
0,-20.450000762939453,57.400001525878906,1.0234547,20,20,195.51547
0,-20.450000762939453,57.45000076293945,1.0195241,10,10,190.452
0,-20.450000762939453,57.5,1.0195124,10,10,190.68282
0,-20.450000762939453,57.54999923706055,1.0223053,20,10,201.20537
0,-20.450000762939453,57.599998474121094,1.0269691,20,0,212.82346
0,-20.450000762939453,57.650001525878906,1.0231481,20,10,203.92409
0,-20.450000762939453,57.70000076293945,1.0276289,20,0,216.61655
0,-20.450000762939453,57.75,1.0294447,20,0,223.51495
0,-20.450000762939453,57.79999923706055,1.0293977,20,0,223.45006
0,-20.450000762939453,57.849998474121094,1.0310725,20,0,226.6871
0,-20.450000762939453,57.900001525878906,1.0318336,20,0,229.29942
0,-20.450000762939453,57.95000076293945,1.0318137,20,0,229.27637
0,-20.450000762939453,58.0,1.0327322,20,0,230.73442
0,-20.399999618530273,57.099998474121094,1.0359561,20,0,233.34966
0,-20.399999618530273,57.150001525878906,1.035969,20,0,233.3185
0,-20.399999618530273,57.20000076293945,1.0342941,20,0,227.84201
0,-20.399999618530273,57.25,1.0308399,20,10,221.5012
0,-20.399999618530273,57.29999923706055,1.0330476,20,10,225.7758
0,-20.399999618530273,57.349998474121094,1.0300192,20,10,216.84207
0,-20.399999618530273,57.400001525878906,1.0223001,20,20,199.16438
0,-20.399999618530273,57.45000076293945,1.0222294,20,20,199.94943
0,-20.399999618530273,57.5,1.0189791,10,20,191.86684
0,-20.399999618530273,57.54999923706055,1.0200177,10,10,199.53185
0,-20.399999618530273,57.599998474121094,1.0200162,10,10,198.66159
0,-20.399999618530273,57.650001525878906,1.0237621,20,0,211.72346
0,-20.399999618530273,57.70000076293945,1.0280262,20,0,221.5056
0,-20.399999618530273,57.75,1.0280124,20,0,221.38881
0,-20.399999618530273,57.79999923706055,1.0301186,20,0,225.37883
0,-20.399999618530273,57.849998474121094,1.0318295,20,0,227.89697
0,-20.399999618530273,57.900001525878906,1.0314617,20,0,227.51495
0,-20.399999618530273,57.95000076293945,1.0325712,20,0,229.61061
0,-20.399999618530273,58.0,1.0332223,20,0,231.46416
0,-20.350000381469727,57.099998474121094,1.0361668,20,0,236.36638
0,-20.350000381469727,57.150001525878906,1.0357357,20,0,231.7399
0,-20.350000381469727,57.20000076293945,1.0357307,20,0,231.58401
0,-20.350000381469727,57.25,1.0336772,20,0,227.53436
0,-20.350000381469727,57.29999923706055,1.0328746,20,10,223.58174
0,-20.350000381469727,57.349998474121094,1.0328699,20,10,223.8186
0,-20.350000381469727,57.400001525878906,1.029284,20,10,213.88579
0,-20.350000381469727,57.45000076293945,1.020591,10,10,197.0085
0,-20.350000381469727,57.5,1.0206116,10,10,197.60382
0,-20.350000381469727,57.54999923706055,1.0187182,10,10,194.07443
0,-20.350000381469727,57.599998474121094,1.0181291,10,10,192.06815
0,-20.350000381469727,57.650001525878906,1.0181196,10,10,191.82529
0,-20.350000381469727,57.70000076293945,1.0202976,10,10,200.91455
0,-20.350000381469727,57.75,1.0268525,20,0,218.5887
0,-20.350000381469727,57.79999923706055,1.0270362,20,0,216.20143
0,-20.350000381469727,57.849998474121094,1.0307007,20,0,226.51341
0,-20.350000381469727,57.900001525878906,1.031802,20,0,229.32866
0,-20.350000381469727,57.95000076293945,1.0317981,20,0,229.3286
0,-20.350000381469727,58.0,1.0328414,20,0,231.29994
0,-20.299999237060547,57.099998474121094,1.0355978,20,0,233.85844
0,-20.299999237060547,57.150001525878906,1.0356109,20,0,233.82191
0,-20.299999237060547,57.20000076293945,1.0339986,20,0,227.96866
0,-20.299999237060547,57.25,1.0328499,20,10,227.40028
0,-20.299999237060547,57.29999923706055,1.0328646,20,10,227.4863
0,-20.299999237060547,57.349998474121094,1.0339803,20,10,227.67078
0,-20.299999237060547,57.400001525878906,1.0326144,20,10,219.12283
0,-20.299999237060547,57.45000076293945,1.0325367,20,10,220.03995
0,-20.299999237060547,57.5,1.0236596,20,10,204.4452
0,-20.299999237060547,57.54999923706055,1.0187211,10,20,195.0826
0,-20.299999237060547,57.599998474121094,1.0187092,10,20,194.33093
0,-20.299999237060547,57.650001525878906,1.0191684,10,10,196.22528
0,-20.299999237060547,57.70000076293945,1.0240241,20,0,212.92278
0,-20.299999237060547,57.75,1.0240078,20,0,212.76912
0,-20.299999237060547,57.79999923706055,1.0301673,20,0,224.23698
0,-20.299999237060547,57.849998474121094,1.0314075,20,0,227.91301
0,-20.299999237060547,57.900001525878906,1.0313741,20,0,227.91867
0,-20.299999237060547,57.95000076293945,1.0320399,20,0,230.68607
0,-20.299999237060547,58.0,1.0319381,20,0,233.64104
0,-20.25,57.099998474121094,1.0357122,20,0,234.75742
0,-20.25,57.150001525878906,1.0345055,20,0,232.2319
0,-20.25,57.20000076293945,1.0345098,20,0,232.10571
0,-20.25,57.25,1.0322748,20,10,228.70856
0,-20.25,57.29999923706055,1.0326701,20,10,227.41536
0,-20.25,57.349998474121094,1.0339085,20,10,224.55754
0,-20.25,57.400001525878906,1.0339878,20,10,225.27118
0,-20.25,57.45000076293945,1.0286779,20,10,214.80269
0,-20.25,57.5,1.0242751,20,10,207.5117
0,-20.25,57.54999923706055,1.0242485,20,10,207.51256
0,-20.25,57.599998474121094,1.0207121,10,10,198.34978
0,-20.25,57.650001525878906,1.0238835,20,10,209.61678
0,-20.25,57.70000076293945,1.0237722,20,10,208.87386
0,-20.25,57.75,1.0285515,20,0,222.79292
0,-20.25,57.79999923706055,1.0312502,20,0,226.69258
0,-20.25,57.849998474121094,1.0312413,20,0,226.66096
0,-20.25,57.900001525878906,1.0318123,20,0,230.48892
0,-20.25,57.95000076293945,1.0319374,20,0,232.881
0,-20.25,58.0,1.0319209,20,0,232.94029
0,-20.200000762939453,57.099998474121094,1.0355287,20,0,233.2702
0,-20.200000762939453,57.150001525878906,1.0362473,20,0,233.75034
0,-20.200000762939453,57.20000076293945,1.033764,20,10,230.39491
0,-20.200000762939453,57.25,1.0321184,20,10,227.9621
0,-20.200000762939453,57.29999923706055,1.0321342,20,10,227.9363
0,-20.200000762939453,57.349998474121094,1.0325376,20,10,227.23053
0,-20.200000762939453,57.400001525878906,1.0316249,20,10,226.07831
0,-20.200000762939453,57.45000076293945,1.0314904,20,10,227.2891
0,-20.200000762939453,57.5,1.0272561,20,10,212.68304
0,-20.200000762939453,57.54999923706055,1.022351,20,10,201.633
0,-20.200000762939453,57.599998474121094,1.022446,20,10,200.85486
0,-20.200000762939453,57.650001525878906,1.024026,20,10,209.8161
0,-20.200000762939453,57.70000076293945,1.0276123,20,0,222.31558
0,-20.200000762939453,57.75,1.0275996,20,0,222.11496
0,-20.200000762939453,57.79999923706055,1.0306252,20,0,225.07637
0,-20.200000762939453,57.849998474121094,1.0313492,20,0,229.85411
0,-20.200000762939453,57.900001525878906,1.0313228,20,0,229.78584
0,-20.200000762939453,57.95000076293945,1.0319797,20,0,231.93956
0,-20.200000762939453,58.0,1.0321419,20,0,233.9782
0,-20.149999618530273,57.099998474121094,1.0353043,20,0,235.75627
0,-20.149999618530273,57.150001525878906,1.0340246,20,0,232.55354
0,-20.149999618530273,57.20000076293945,1.033233,20,0,228.27391
0,-20.149999618530273,57.25,1.0328592,20,0,231.05115
0,-20.149999618530273,57.29999923706055,1.0318654,20,10,228.41878
0,-20.149999618530273,57.349998474121094,1.0319015,20,10,227.27837
0,-20.149999618530273,57.400001525878906,1.0319599,20,10,227.5984
0,-20.149999618530273,57.45000076293945,1.0324045,20,10,230.49486
0,-20.149999618530273,57.5,1.0300746,20,10,223.7883
0,-20.149999618530273,57.54999923706055,1.0300654,20,10,223.8529
0,-20.149999618530273,57.599998474121094,1.0267453,20,10,216.59299
0,-20.149999618530273,57.650001525878906,1.0275402,20,0,222.38545
0,-20.149999618530273,57.70000076293945,1.0274733,20,0,221.88681
0,-20.149999618530273,57.75,1.0301957,20,0,228.26901
0,-20.149999618530273,57.79999923706055,1.0308942,20,0,229.52312
0,-20.149999618530273,57.849998474121094,1.030882,20,0,229.47957
0,-20.149999618530273,57.900001525878906,1.0312827,20,0,231.72722
0,-20.149999618530273,57.95000076293945,1.0323063,20,0,233.23488
0,-20.149999618530273,58.0,1.0322926,20,0,233.27791
0,-20.100000381469727,57.099998474121094,1.0347849,20,0,237.0319
0,-20.100000381469727,57.150001525878906,1.0347856,20,0,237.04749
0,-20.100000381469727,57.20000076293945,1.0340686,20,0,235.41953
0,-20.100000381469727,57.25,1.0341098,20,0,236.45389
0,-20.100000381469727,57.29999923706055,1.0340751,20,0,236.26787
0,-20.100000381469727,57.349998474121094,1.0330033,20,0,233.59549
0,-20.100000381469727,57.400001525878906,1.0323801,20,10,231.69675
0,-20.100000381469727,57.45000076293945,1.0322143,20,10,232.77032
0,-20.100000381469727,57.5,1.0318,20,10,231.88562
0,-20.100000381469727,57.54999923706055,1.0290868,20,10,224.39081
0,-20.100000381469727,57.599998474121094,1.0292345,20,10,223.57774
0,-20.100000381469727,57.650001525878906,1.0274014,20,0,224.6185
0,-20.100000381469727,57.70000076293945,1.0300387,20,0,229.98955
0,-20.100000381469727,57.75,1.0300214,20,0,229.90143
0,-20.100000381469727,57.79999923706055,1.0305287,20,0,229.27928
0,-20.100000381469727,57.849998474121094,1.0309862,20,0,231.4638
0,-20.100000381469727,57.900001525878906,1.0309653,20,0,231.42307
0,-20.100000381469727,57.95000076293945,1.0321504,20,0,232.65022
0,-20.100000381469727,58.0,1.0324959,20,0,234.31987
0,-20.049999237060547,57.099998474121094,1.0356674,20,0,237.94292
0,-20.049999237060547,57.150001525878906,1.0352528,20,0,236.62317
0,-20.049999237060547,57.20000076293945,1.0355335,20,0,235.80577
0,-20.049999237060547,57.25,1.035536,20,0,235.7701
0,-20.049999237060547,57.29999923706055,1.0341845,20,0,233.49886
0,-20.049999237060547,57.349998474121094,1.0333325,20,0,233.22351
0,-20.049999237060547,57.400001525878906,1.0333688,20,0,233.20091
0,-20.049999237060547,57.45000076293945,1.0321798,20,0,232.85953
0,-20.049999237060547,57.5,1.0312356,20,10,233.03276
0,-20.049999237060547,57.54999923706055,1.0312182,20,10,233.05794
0,-20.049999237060547,57.599998474121094,1.0310398,20,0,230.71599
0,-20.049999237060547,57.650001525878906,1.0304614,20,0,231.42334
0,-20.049999237060547,57.70000076293945,1.0304323,20,0,231.25183
0,-20.049999237060547,57.75,1.0304767,20,0,233.08008
0,-20.049999237060547,57.79999923706055,1.030637,20,0,232.04857
0,-20.049999237060547,57.849998474121094,1.0306265,20,0,232.02032
0,-20.049999237060547,57.900001525878906,1.0317786,20,0,232.84355
0,-20.049999237060547,57.95000076293945,1.0323983,20,0,233.91872
0,-20.049999237060547,58.0,1.0327233,20,0,233.50787
0,-20.0,57.099998474121094,1.0352451,20,0,238.44098
0,-20.0,57.150001525878906,1.0352587,20,0,238.4609
0,-20.0,57.20000076293945,1.0355088,20,0,237.90045
0,-20.0,57.25,1.0354823,20,0,236.5875
0,-20.0,57.29999923706055,1.0354753,20,0,236.50827
0,-20.0,57.349998474121094,1.0340234,20,0,235.2565
0,-20.0,57.400001525878906,1.0322,20,0,232.27899
0,-20.0,57.45000076293945,1.0318395,20,0,235.1799
0,-20.0,57.5,1.0315765,20,0,234.50719
0,-20.0,57.54999923706055,1.0311526,20,0,234.36192
0,-20.0,57.599998474121094,1.0306263,20,0,232.95982
0,-20.0,57.650001525878906,1.0309623,20,0,234.7419
0,-20.0,57.70000076293945,1.0309144,20,0,235.19452
0,-20.0,57.75,1.0318345,20,0,234.84099
0,-20.0,57.79999923706055,1.032183,20,0,231.84435
0,-20.0,57.849998474121094,1.0319456,20,0,232.63133
0,-20.0,57.900001525878906,1.0325707,20,0,233.64424
0,-20.0,57.95000076293945,1.032559,20,0,233.63185
0,-20.0,58.0,1.033018,20,0,234.6008
0,-19.950000762939453,57.099998474121094,1.0350593,20,0,239.11336
0,-19.950000762939453,57.150001525878906,1.0352143,20,0,238.246
0,-19.950000762939453,57.20000076293945,1.0350215,20,0,237.75006
0,-19.950000762939453,57.25,1.034782,20,0,238.77603
0,-19.950000762939453,57.29999923706055,1.0349627,20,0,238.59126
0,-19.950000762939453,57.349998474121094,1.0339895,20,0,237.6226
